reliability_class,reliability_class_label,reliability_score
2,MEDIUM,85.25554972870583
0,HIGH,98.9800572051556
1,LOW,73.99395334305663
1,LOW,64.6915566451325
1,LOW,76.88183224042501
0,HIGH,99.34357441900246
1,LOW,81.86569502470952
0,HIGH,99.63349968164523
1,LOW,67.44370613060936
2,MEDIUM,90.46848311549572
2,MEDIUM,93.64941128390991
1,LOW,84.82184098507581
2,MEDIUM,88.17885946649679
1,LOW,78.64413533506594
1,LOW,68.19966201772212
1,LOW,19.95682144607148
1,LOW,5.459339216907157
2,MEDIUM,90.3470136071043
1,LOW,41.62021599369707
1,LOW,84.90251706495016
1,LOW,68.56734385517721
1,LOW,82.21366068279161
1,LOW,40.51370248728951
2,MEDIUM,87.76939360711856
2,MEDIUM,88.14173094821649
2,MEDIUM,86.31118635179256
0,HIGH,97.11389990454045
1,LOW,58.6358953329829
0,HIGH,95.9957965895849
2,MEDIUM,85.69731594843063
2,MEDIUM,91.49249939718128
1,LOW,84.46691829727665
1,LOW,44.53784744732853
2,MEDIUM,91.41590502249912
1,LOW,59.392431145159286
1,LOW,82.22447262850066
1,LOW,59.0738844997614
2,MEDIUM,90.46235016177684
1,LOW,25.515641540607888
1,LOW,30.06211650278231
0,HIGH,97.20425618683232
2,MEDIUM,90.60684169636816
1,LOW,82.41445452269231
2,MEDIUM,89.15548734410623
1,LOW,52.244902486347655
1,LOW,67.89424630217718
1,LOW,61.16437871905149
1,LOW,16.655468130980335
2,MEDIUM,86.08762288743186
2,MEDIUM,88.25091523903164
1,LOW,52.97265133350386
2,MEDIUM,91.6601067336531
0,HIGH,95.3700056047732
1,LOW,77.04475304663043
2,MEDIUM,91.94460197953622
2,MEDIUM,91.42965912412085
1,LOW,84.98874473249258
1,LOW,16.023750672251712
0,HIGH,97.29428799472372
1,LOW,83.91656111378487
1,LOW,8.75073575200989
1,LOW,71.81366016393017
1,LOW,17.029290846361295
0,HIGH,99.5156751218062
0,HIGH,95.7611221148898
0,HIGH,96.50548031356124
1,LOW,11.815293663594256
1,LOW,83.79033034715209
2,MEDIUM,91.7874271185278
1,LOW,84.78048603181324
1,LOW,31.82191774072809
2,MEDIUM,87.59512762309183
1,LOW,51.12628467226234
0,HIGH,99.89212680248262
0,HIGH,99.70921730697512
2,MEDIUM,87.95579461529222
2,MEDIUM,90.44083354664052
1,LOW,78.55100050270698
1,LOW,5.10047884015642
1,LOW,77.31076899673084
1,LOW,17.138315403973042
1,LOW,69.66250010093383
0,HIGH,98.46177637696508
1,LOW,7.508435640269523
1,LOW,78.67000167217188
2,MEDIUM,85.92474089358501
0,HIGH,98.57997833867284
0,HIGH,99.63079860726349
1,LOW,77.00071797292291
0,HIGH,95.23663280067294
1,LOW,38.20612986520306
0,HIGH,98.21743617170426
2,MEDIUM,88.8157956131335
1,LOW,81.36855040425736
2,MEDIUM,92.62889078661554
0,HIGH,96.78034466089048
2,MEDIUM,88.59092484135583
1,LOW,19.34338458360962
1,LOW,17.423135439303028
0,HIGH,97.06694010100011
1,LOW,39.75719513033695
1,LOW,6.535375543068247
0,HIGH,99.7611512034137
0,HIGH,99.0037130164143
0,HIGH,95.88398746396372
2,MEDIUM,92.6030713757204
1,LOW,82.19381925016421
1,LOW,75.34803884273258
1,LOW,61.10519550692933
2,MEDIUM,90.21771242296464
2,MEDIUM,94.3207460080923
2,MEDIUM,91.12972214210608
0,HIGH,97.83788245017833
2,MEDIUM,87.69062143185363
1,LOW,31.689786891126253
0,HIGH,99.92752222961084
1,LOW,73.6202358125302
1,LOW,38.47825595525375
0,HIGH,95.56580401005642
0,HIGH,99.04365872409775
2,MEDIUM,91.88360471418952
1,LOW,75.46255856190616
2,MEDIUM,88.8291249227886
2,MEDIUM,93.24251893584848
0,HIGH,99.53542784642218
0,HIGH,95.68227626240471
1,LOW,60.16070086602333
2,MEDIUM,91.96221737908552
1,LOW,79.21238728615474
1,LOW,57.9938959167591
0,HIGH,95.5670989534314
1,LOW,73.13642609294853
1,LOW,81.334973670817
0,HIGH,99.8114867053297
1,LOW,48.94407913494658
0,HIGH,98.42430232158296
1,LOW,15.821262699587573
0,HIGH,98.10935123841276
1,LOW,65.34565951407869
1,LOW,80.55915100657319
1,LOW,40.80364234519574
1,LOW,70.35791873959639
2,MEDIUM,92.18304714837652
1,LOW,42.79989978334415
0,HIGH,98.34163132188787
2,MEDIUM,90.34461559130216
0,HIGH,97.74855259174046
1,LOW,8.160273991908884
1,LOW,71.17042872828107
2,MEDIUM,87.38867501052998
2,MEDIUM,94.14085446742924
0,HIGH,99.81486396483666
1,LOW,80.21547602991433
1,LOW,72.11762563386826
1,LOW,22.598849314036222
0,HIGH,98.0485705221936
1,LOW,21.53495220917708
0,HIGH,95.0390401467506
1,LOW,16.880368682287518
1,LOW,75.40541306305289
1,LOW,58.9220249053789
1,LOW,64.75217327883264
2,MEDIUM,90.74089688754349
1,LOW,64.07361929833839
0,HIGH,99.79570649031882
2,MEDIUM,93.63813618484456
1,LOW,65.70234748377698
0,HIGH,99.55557335095038
2,MEDIUM,94.0884808401878
0,HIGH,95.196107048684
1,LOW,7.976869441675455
1,LOW,43.14794085727577
0,HIGH,96.27997265371924
1,LOW,40.57195212009511
2,MEDIUM,92.67988799083636
0,HIGH,99.92782199338096
0,HIGH,97.34438451817596
1,LOW,38.74515317975906
0,HIGH,97.095645663263
0,HIGH,97.96871247211398
2,MEDIUM,94.11668096769256
0,HIGH,95.98630246189823
1,LOW,70.62787623346159
0,HIGH,99.6027099781129
0,HIGH,95.1887866837764
0,HIGH,97.4515774370526
2,MEDIUM,94.77195046153768
1,LOW,16.09253225638606
0,HIGH,98.53569137835146
1,LOW,40.66560871730938
2,MEDIUM,87.99300341860318
2,MEDIUM,87.39825245270055
1,LOW,61.01819399805116
1,LOW,35.97568001139015
2,MEDIUM,87.09429844025311
2,MEDIUM,93.489615522097
2,MEDIUM,94.8510616069057
0,HIGH,99.9220520920395
1,LOW,9.67940893441738
1,LOW,72.20853454967522
1,LOW,65.6922197438559
2,MEDIUM,92.52682313939924
1,LOW,40.41538022241638
2,MEDIUM,87.8410082513967
0,HIGH,99.88987534272336
1,LOW,14.654423765520358
0,HIGH,99.05141179578284
1,LOW,7.202526824774666
2,MEDIUM,88.46940437743869
0,HIGH,98.1432971513969
0,HIGH,96.0296109820461
1,LOW,24.10644035938057
1,LOW,58.46036639109206
0,HIGH,99.92948713841336
1,LOW,71.7035934992051
2,MEDIUM,92.07630936280904
0,HIGH,97.45974116844212
1,LOW,27.31548564925892
1,LOW,33.17946388924538
1,LOW,51.15337299004587
2,MEDIUM,85.07140294679665
0,HIGH,99.87461203570663
2,MEDIUM,91.66094433043288
1,LOW,42.67964766728048
1,LOW,30.68796285561569
1,LOW,8.913835145244095
2,MEDIUM,86.13464051819847
1,LOW,30.299380015827072
2,MEDIUM,91.98881570535518
1,LOW,46.79004573002538
1,LOW,76.26917390635064
1,LOW,60.923814483761184
2,MEDIUM,87.40237677042603
0,HIGH,97.15216154489728
2,MEDIUM,91.50047238925004
0,HIGH,96.21717859771498
2,MEDIUM,92.4661167672211
0,HIGH,97.68152949174896
1,LOW,49.98682248431589
1,LOW,55.04001240389047
1,LOW,52.090645620275325
0,HIGH,99.4927495517682
1,LOW,26.963762836303395
2,MEDIUM,91.87819367616432
1,LOW,41.13303281485873
2,MEDIUM,90.02179742523265
1,LOW,39.92059643646406
1,LOW,69.69328348005847
2,MEDIUM,87.86111592306264
2,MEDIUM,90.43651067538244
2,MEDIUM,85.74376183155091
1,LOW,17.36867606502162
1,LOW,71.77638129686581
2,MEDIUM,85.25462863644975
1,LOW,15.34644825799075
1,LOW,73.60296745068928
1,LOW,31.92865887256331
1,LOW,79.69957397666855
0,HIGH,96.83558696950334
0,HIGH,98.16620426589512
0,HIGH,97.03561428145228
1,LOW,69.93676372304996
2,MEDIUM,93.34916256693724
0,HIGH,99.56636806878984
1,LOW,72.31713923981775
2,MEDIUM,91.60075029672802
0,HIGH,98.44406020959292
0,HIGH,97.19346869471202
1,LOW,63.5568441764933
1,LOW,70.60442766707872
1,LOW,38.735855732683376
2,MEDIUM,91.36048409854016
2,MEDIUM,87.57729852684716
2,MEDIUM,90.2472369534679
1,LOW,71.68705201100764
1,LOW,80.23521579637786
2,MEDIUM,91.28157294410086
1,LOW,38.231750019397296
1,LOW,84.87065379988802
0,HIGH,98.2914329290557
2,MEDIUM,93.7180616249275
0,HIGH,95.27307916742434
1,LOW,80.46875
0,HIGH,97.37284261405144
2,MEDIUM,89.90737890495879
1,LOW,32.15435205019184
2,MEDIUM,89.42937982460771
2,MEDIUM,92.47973177793835
1,LOW,32.644296674416864
2,MEDIUM,86.74412261361584
1,LOW,39.366376061312806
2,MEDIUM,94.1897151229754
2,MEDIUM,87.50175645206399
0,HIGH,99.32734619397264
1,LOW,59.61734332925579
2,MEDIUM,94.94833606489124
1,LOW,44.33333169524779
2,MEDIUM,88.25870595185472
0,HIGH,97.52828593080858
2,MEDIUM,94.44350931475786
1,LOW,15.486771049888567
1,LOW,69.0327437099019
2,MEDIUM,88.05687514513771
0,HIGH,96.56800725784288
0,HIGH,98.30743048669032
2,MEDIUM,92.49838219247638
1,LOW,61.33820248329146
1,LOW,66.09929106160384
2,MEDIUM,88.63550702963184
1,LOW,47.60868450600147
0,HIGH,98.66837268663927
1,LOW,35.20429739793486
1,LOW,19.651276491477105
1,LOW,56.02117994936777
2,MEDIUM,87.1100712369869
1,LOW,84.52649985037678
0,HIGH,99.57341278875204
0,HIGH,95.57667407617826
2,MEDIUM,90.20066608379685
2,MEDIUM,94.40262062081295
0,HIGH,95.45112582398455
0,HIGH,96.80577042552352
0,HIGH,98.6350075663054
1,LOW,71.60001824822142
0,HIGH,97.94055036178506
0,HIGH,96.10041831775771
1,LOW,51.45375290373564
0,HIGH,99.73017858186228
1,LOW,52.85473055054605
0,HIGH,99.6579757230457
1,LOW,39.63392094421646
1,LOW,5.849535826802574
1,LOW,42.485938061513146
2,MEDIUM,93.45874971426524
1,LOW,57.62919987311974
1,LOW,83.0973872303219
0,HIGH,95.80264251968336
1,LOW,84.61601487740693
1,LOW,84.64285463702225
1,LOW,76.5324252715759
0,HIGH,96.91081543986442
0,HIGH,99.85869520135071
2,MEDIUM,86.53145812801455
0,HIGH,98.8676799355292
1,LOW,20.697303143645343
0,HIGH,97.6503952353602
1,LOW,45.56209644576583
1,LOW,78.56014343279922
1,LOW,62.86875735841605
1,LOW,67.81392257804292
0,HIGH,99.28361226571788
0,HIGH,99.85559977593132
1,LOW,48.03388486864736
1,LOW,84.18764002989072
2,MEDIUM,85.13677432827822
0,HIGH,99.8681067158507
0,HIGH,99.9472402673122
1,LOW,72.9729711031697
1,LOW,78.15176285433259
1,LOW,84.11120553799168
1,LOW,72.25111184059617
0,HIGH,99.95646002813238
2,MEDIUM,94.56251922586786
2,MEDIUM,90.9922523228424
1,LOW,78.62363576173492
1,LOW,69.10209003381077
1,LOW,58.48211154674742
0,HIGH,99.64404877697235
0,HIGH,99.10063898653785
1,LOW,72.64492999210653
1,LOW,59.7338295313442
1,LOW,17.762108763846744
1,LOW,61.47353247788013
1,LOW,73.20741829524341
1,LOW,7.560653629540647
1,LOW,82.28276053040138
1,LOW,70.70339741136216
2,MEDIUM,86.5707746883723
2,MEDIUM,94.17910790543318
1,LOW,58.15869772783413
0,HIGH,99.6748440349842
1,LOW,61.16816552658248
1,LOW,62.750543720124
2,MEDIUM,92.43539041191396
1,LOW,58.504683178203145
0,HIGH,98.45701420046686
0,HIGH,99.82776929508194
1,LOW,76.74752311958756
2,MEDIUM,93.5222684394415
2,MEDIUM,92.5819455421976
1,LOW,42.52802955020458
2,MEDIUM,89.22495026210537
1,LOW,82.22190713893613
2,MEDIUM,94.0077095232635
1,LOW,36.64103437764017
1,LOW,80.98033324252233
1,LOW,4.914906026543735
1,LOW,83.77933203390798
1,LOW,67.42883482677662
1,LOW,32.912428008964554
1,LOW,44.83418961288156
0,HIGH,98.22236101131269
1,LOW,42.74648268988418
2,MEDIUM,90.90162605792766
1,LOW,59.59082026347121
1,LOW,83.49250385370274
1,LOW,81.48122244247482
2,MEDIUM,91.79598707494868
0,HIGH,99.6195530296868
1,LOW,43.45448825120788
2,MEDIUM,89.33510783635674
1,LOW,29.041517468134032
1,LOW,26.93026683832761
2,MEDIUM,85.38760941403098
1,LOW,75.98291542813578
1,LOW,82.98699327011946
1,LOW,84.6731815308325
1,LOW,54.10041893841255
1,LOW,83.2450028207629
1,LOW,42.845845441884606
1,LOW,69.02571662120225
1,LOW,40.10302405874596
1,LOW,78.52298126288699
0,HIGH,96.12104783924448
0,HIGH,97.97204256387634
1,LOW,78.3227420261855
1,LOW,60.90950318825477
0,HIGH,99.69494477860948
1,LOW,78.89100769801945
2,MEDIUM,86.0103338781388
1,LOW,16.814491913661843
2,MEDIUM,89.16661613621197
1,LOW,13.022001547911644
1,LOW,22.38243772652825
1,LOW,71.04790705954805
0,HIGH,95.50607976174344
1,LOW,81.24898381781915
1,LOW,16.370196406156442
0,HIGH,99.8129684269114
2,MEDIUM,90.54100662283022
1,LOW,84.75501737830226
1,LOW,18.98346098545743
0,HIGH,99.5765604935172
1,LOW,75.78538444574154
0,HIGH,99.35391534944914
0,HIGH,97.05639570058194
0,HIGH,97.5212279924501
2,MEDIUM,89.2523800887439
1,LOW,40.812986736932025
1,LOW,71.80184429285067
0,HIGH,99.65189141748245
2,MEDIUM,85.78378615862525
1,LOW,76.89032028971727
1,LOW,10.212855842189766
1,LOW,9.026619031039097
2,MEDIUM,90.0991914142032
0,HIGH,98.78494735462752
2,MEDIUM,90.1390002652987
1,LOW,49.76739356842367
2,MEDIUM,91.44682299756948
0,HIGH,99.89377979164657
1,LOW,75.39254436097339
2,MEDIUM,91.86097464823702
0,HIGH,99.07507439455404
1,LOW,69.07684792227927
2,MEDIUM,85.3841593107857
0,HIGH,99.77977016888572
1,LOW,61.49516554294736
2,MEDIUM,90.94034249453831
0,HIGH,96.61477551748368
1,LOW,29.414258857884647
0,HIGH,97.48562415142568
1,LOW,77.07296666446277
1,LOW,84.85269312745899
1,LOW,63.36829150284048
2,MEDIUM,92.97858870894136
2,MEDIUM,87.74363023980911
0,HIGH,96.02548633716408
0,HIGH,96.96618614871548
0,HIGH,98.66308992486988
2,MEDIUM,91.81805774843058
0,HIGH,97.52140679131848
1,LOW,58.10716546945176
2,MEDIUM,93.73603571332686
2,MEDIUM,94.93172729912324
2,MEDIUM,85.7176840573768
0,HIGH,95.28664340040687
1,LOW,31.71886328874028
2,MEDIUM,89.00429652069707
1,LOW,20.49536185713832
1,LOW,14.46755424677698
2,MEDIUM,88.52371132209406
2,MEDIUM,86.02427546198435
2,MEDIUM,89.12174751449984
1,LOW,7.549300039979137
2,MEDIUM,94.45323630184146
1,LOW,80.18456646967122
1,LOW,84.03850547098344
2,MEDIUM,85.73922986696071
1,LOW,78.22585032916189
2,MEDIUM,94.20435003934476
1,LOW,58.13330273976336
1,LOW,64.7310209629089
1,LOW,39.27972760695416
0,HIGH,99.37313845925628
1,LOW,81.83397351745208
2,MEDIUM,92.66454315414322
1,LOW,48.32541058499541
0,HIGH,99.04356683151045
0,HIGH,99.5767170322821
2,MEDIUM,94.57851837219606
1,LOW,64.09685151918804
1,LOW,79.03546012963625
1,LOW,77.24609374999999
2,MEDIUM,86.77650147318933
1,LOW,84.89330184344517
1,LOW,54.07907767250231
2,MEDIUM,88.40515279684924
1,LOW,12.090024788785948
1,LOW,58.40688685743312
1,LOW,56.47056052648255
1,LOW,78.99304890959253
1,LOW,37.55913744132315
2,MEDIUM,94.1593170744586
1,LOW,84.75253175158792
2,MEDIUM,91.0720255466226
1,LOW,67.50617728735709
2,MEDIUM,91.81210065869556
1,LOW,67.50715325271163
1,LOW,61.30458021994924
1,LOW,84.32742165522741
0,HIGH,99.02047372142896
1,LOW,38.6988765344722
1,LOW,6.326655055415912
1,LOW,73.48920412330222
0,HIGH,99.82953273773958
1,LOW,54.20291977100901
1,LOW,18.6554001487131
2,MEDIUM,91.64188790631876
1,LOW,56.09010519147498
2,MEDIUM,88.19046476331633
2,MEDIUM,86.90545650988135
1,LOW,53.15416920827212
1,LOW,38.90983844918144
0,HIGH,96.1241506412908
1,LOW,60.32911136556381
2,MEDIUM,85.11209689954438
1,LOW,20.979891323395304
2,MEDIUM,92.78604305968086
2,MEDIUM,91.99792182658726
1,LOW,71.29646610716824
1,LOW,76.17558709624014
2,MEDIUM,85.84149265137668
1,LOW,79.43003851652915
1,LOW,37.97085570935545
2,MEDIUM,87.54178432926828
1,LOW,54.841734528134175
2,MEDIUM,90.459757414957
2,MEDIUM,87.1859000439473
1,LOW,41.15977757725783
1,LOW,64.78317092163066
1,LOW,48.904829146237546
0,HIGH,99.75839544625512
0,HIGH,99.06871557023106
2,MEDIUM,94.1693492384198
1,LOW,78.40868952643099
1,LOW,76.72185024463587
2,MEDIUM,93.5751723270086
0,HIGH,96.77948640471678
1,LOW,34.15889257074024
2,MEDIUM,90.89632872262236
1,LOW,56.73113183840497
0,HIGH,96.733342062545
0,HIGH,99.32721141560611
1,LOW,83.67052190022439
2,MEDIUM,92.39991124594732
1,LOW,55.92360602864843
2,MEDIUM,94.0626669508986
2,MEDIUM,87.57567917534843
1,LOW,59.380056274369096
2,MEDIUM,91.74550012066456
1,LOW,50.41693308180223
1,LOW,55.29090711146949
0,HIGH,97.23314516727642
1,LOW,75.10730770636634
1,LOW,75.84607841435981
1,LOW,6.887451388081887
2,MEDIUM,87.8408123764298
2,MEDIUM,86.38358099930848
2,MEDIUM,89.96151011454569
2,MEDIUM,87.53696416619061
1,LOW,54.78840940847219
1,LOW,42.81784813118342
0,HIGH,98.75019934740556
2,MEDIUM,87.57311599161507
1,LOW,36.298184531730506
2,MEDIUM,87.97062422542142
1,LOW,84.54759730837503
0,HIGH,99.20234787053934
0,HIGH,97.20773661028964
1,LOW,32.048750078559486
0,HIGH,96.14786900885804
2,MEDIUM,93.86693418370932
0,HIGH,95.99602031334956
1,LOW,81.53676883785641
2,MEDIUM,92.3055657754262
0,HIGH,99.83812578329882
0,HIGH,99.7331392989595
0,HIGH,99.36602067963096
2,MEDIUM,86.27083498353633
1,LOW,60.25645175210307
1,LOW,74.72621043234922
0,HIGH,99.09784094958884
2,MEDIUM,91.8481326684741
1,LOW,11.83260623853315
0,HIGH,99.1228700276838
2,MEDIUM,90.65027919250154
1,LOW,9.23562732129549
1,LOW,15.03273095558143
0,HIGH,99.80817980283248
1,LOW,83.98165139121129
2,MEDIUM,89.06223317212707
2,MEDIUM,88.17333967672167
0,HIGH,99.80017296689724
1,LOW,54.11570432413918
1,LOW,55.30131576114523
1,LOW,14.347052736874168
1,LOW,78.48324830998115
1,LOW,78.45227163068127
1,LOW,82.64284793201455
1,LOW,81.42385410522937
1,LOW,40.355696586968186
1,LOW,11.00088978295666
1,LOW,75.4894803913635
2,MEDIUM,91.30710616762929
1,LOW,67.1818361221007
1,LOW,22.734482198971502
1,LOW,72.32544152110513
1,LOW,84.82709549694117
1,LOW,20.72721944695149
1,LOW,82.71461542692825
1,LOW,7.267335383090943
1,LOW,9.666932515364897
2,MEDIUM,86.09418731898526
1,LOW,36.32216241041058
2,MEDIUM,90.58002523190224
1,LOW,55.23597574406512
0,HIGH,95.22801258316474
2,MEDIUM,93.01328397608044
0,HIGH,95.3554539959131
2,MEDIUM,93.89104236542596
2,MEDIUM,92.83038565179127
2,MEDIUM,89.03246186744846
2,MEDIUM,85.37669941117852
1,LOW,62.62943250790602
2,MEDIUM,85.11630454738435
2,MEDIUM,89.12096477355401
1,LOW,80.28904554481228
1,LOW,20.102594155295776
0,HIGH,98.14817935070124
0,HIGH,95.63074566143436
0,HIGH,99.5629883567994
1,LOW,49.8787334430954
0,HIGH,99.50981359622509
1,LOW,59.68145658038379
0,HIGH,99.79593290327765
2,MEDIUM,88.12970525904966
0,HIGH,98.68730579807878
2,MEDIUM,85.69979499255439
2,MEDIUM,92.66835294678869
0,HIGH,99.61049781268514
0,HIGH,99.42580848858329
2,MEDIUM,89.96254984546965
0,HIGH,98.84881527597824
0,HIGH,99.28401486549048
1,LOW,69.4071901439817
1,LOW,17.49888065270068
1,LOW,66.67619783632587
2,MEDIUM,85.80005814688681
2,MEDIUM,87.51371575471887
1,LOW,12.876638275395376
1,LOW,59.787347829005
1,LOW,83.5377038159192
1,LOW,79.56762523681651
1,LOW,71.49676772820844
0,HIGH,96.76290405449046
1,LOW,40.235956178012735
2,MEDIUM,90.01595858970313
1,LOW,77.1636188574424
1,LOW,49.63247142040722
0,HIGH,98.77733891568032
2,MEDIUM,90.14501992169563
1,LOW,73.27461497624387
2,MEDIUM,89.83880716910195
0,HIGH,99.7503623547004
1,LOW,18.14456403089861
1,LOW,20.092940937708605
2,MEDIUM,92.64722951326836
0,HIGH,96.3839535028782
1,LOW,54.247678000204935
1,LOW,83.95415212062609
0,HIGH,98.50772805804652
0,HIGH,99.44610922841012
0,HIGH,99.71548884839667
0,HIGH,96.15487865348132
2,MEDIUM,94.18145155549468
1,LOW,76.38021587536551
1,LOW,12.238137171425835
1,LOW,19.72844500106911
0,HIGH,98.31935748849732
1,LOW,71.37722284560603
1,LOW,42.506684472469445
1,LOW,15.920412943351437
0,HIGH,99.82007516640364
1,LOW,81.81255053802452
1,LOW,77.4328938918915
1,LOW,61.80192889954298
1,LOW,41.87316559670672
1,LOW,63.00906874610962
0,HIGH,99.9645654228196
1,LOW,73.48377465362638
1,LOW,62.23466671498024
0,HIGH,97.2665952058558
0,HIGH,99.15152447627496
1,LOW,43.62273044603355
0,HIGH,95.91177688538488
2,MEDIUM,86.60672792933536
2,MEDIUM,91.99177358178665
2,MEDIUM,93.62135779057212
1,LOW,77.51176389298878
0,HIGH,99.51737444187115
2,MEDIUM,94.1001015445882
2,MEDIUM,91.06160816372416
1,LOW,50.10370232064499
1,LOW,84.94313129995885
0,HIGH,99.99748409139114
0,HIGH,95.32769578694038
0,HIGH,96.6163580466866
1,LOW,50.30791941067778
1,LOW,76.67436038717916
1,LOW,10.136448466019038
1,LOW,79.12605917563079
1,LOW,4.083047261813007
0,HIGH,98.00345808954752
0,HIGH,99.52108911279028
0,HIGH,99.50185179397587
0,HIGH,99.64034331504436
2,MEDIUM,94.62712693810816
2,MEDIUM,89.0801942723216
2,MEDIUM,92.1009501021135
1,LOW,22.61888841273169
1,LOW,20.10343618906889
1,LOW,34.82433066011133
1,LOW,83.6261539879082
1,LOW,83.36051447138233
1,LOW,24.03867584488988
0,HIGH,99.7948977488061
0,HIGH,99.3816709539089
1,LOW,57.71451702702858
2,MEDIUM,93.43413087971214
0,HIGH,95.38162758097708
0,HIGH,97.24283042295176
1,LOW,83.13418060395705
0,HIGH,99.52490761856274
1,LOW,44.24808270217584
1,LOW,45.55194843658754
1,LOW,82.83586948293218
0,HIGH,97.34489192257972
1,LOW,7.4770258543383425
0,HIGH,97.08869300979114
1,LOW,26.385924557851283
2,MEDIUM,92.638280735849
1,LOW,78.80450460950954
2,MEDIUM,87.55976599499058
1,LOW,26.0291736926244
1,LOW,51.20487696530013
0,HIGH,97.6092807617662
2,MEDIUM,89.16932530071311
1,LOW,46.26232329263896
0,HIGH,96.9111987266736
1,LOW,64.7393372854553
1,LOW,7.623739756778222
0,HIGH,96.0726664411117
1,LOW,7.222825523776071
1,LOW,30.450767190233325
2,MEDIUM,90.25820179342932
0,HIGH,99.00679479118206
1,LOW,81.40293061526353
1,LOW,37.540482302946
1,LOW,69.85720708927543
2,MEDIUM,86.40942319106522
1,LOW,78.84299967816278
1,LOW,84.3071337315878
0,HIGH,99.7902726887934
2,MEDIUM,85.47379275461726
1,LOW,19.25229826776359
2,MEDIUM,89.58025747441573
1,LOW,77.77875903902559
1,LOW,76.41854984094319
1,LOW,29.72006982643538
0,HIGH,98.7082765126848
1,LOW,39.93139088996914
2,MEDIUM,90.39486667087716
2,MEDIUM,92.1850501300971
1,LOW,37.83738924959905
0,HIGH,97.4967761008284
2,MEDIUM,85.70156164869114
2,MEDIUM,88.38545407030696
1,LOW,79.24521259399634
2,MEDIUM,87.29987553278144
2,MEDIUM,94.409506299216
2,MEDIUM,92.50584427287278
2,MEDIUM,93.24888540209034
1,LOW,20.01942832520603
1,LOW,21.46876902407066
1,LOW,76.16763584122407
1,LOW,53.09548789741214
2,MEDIUM,90.68647268647796
1,LOW,57.75910668141678
0,HIGH,97.09951990403518
2,MEDIUM,87.47318634632121
2,MEDIUM,86.00655296994057
1,LOW,19.714410187340405
1,LOW,82.6108600858812
1,LOW,81.46428516521698
2,MEDIUM,94.84428744490694
0,HIGH,95.60786501276355
1,LOW,57.03374658473294
2,MEDIUM,89.21102952887193
1,LOW,21.2930783458905
1,LOW,39.60627012910568
1,LOW,73.64848539283632
1,LOW,69.90559504536161
1,LOW,54.94393817263061
0,HIGH,99.41774303326804
1,LOW,68.57986265311975
1,LOW,56.40464573133023
0,HIGH,97.01816009117974
1,LOW,73.61259123438406
1,LOW,63.95534294075054
2,MEDIUM,91.16186375856252
2,MEDIUM,89.40005101911201
1,LOW,20.081509253495764
2,MEDIUM,93.17713319496188
1,LOW,47.47481414667623
1,LOW,5.868773287929474
1,LOW,15.053355991433046
1,LOW,69.49494647177555
1,LOW,30.42915581052957
2,MEDIUM,92.31420425817788
0,HIGH,95.8661463252329
2,MEDIUM,93.79750292391542
0,HIGH,95.5548465433076
1,LOW,84.61870403833738
1,LOW,34.90945411345088
0,HIGH,96.346006419123
0,HIGH,99.56160387259162
2,MEDIUM,89.84662474886811
2,MEDIUM,86.56823292697825
2,MEDIUM,88.18814439272144
0,HIGH,95.95746218178068
0,HIGH,95.18589425075012
1,LOW,72.55122951810917
1,LOW,66.0664595708912
0,HIGH,98.03585197849924
2,MEDIUM,94.9764201339372
1,LOW,14.510235061988682
2,MEDIUM,94.80341225152648
1,LOW,55.89124742456642
1,LOW,82.97432162030425
1,LOW,76.71025716219123
0,HIGH,99.75162578175296
0,HIGH,95.9907370634058
1,LOW,82.28866054786411
